DRUG/NARCOTICS OFFENSES,-76.4129986,36.9846619,C
LARCENY,-76.5695711,37.1670213,R
"SEX ASSAULT, RAPE",-76.4734831,37.0467536,C
LARCENY,-76.5064844,37.1467155,R
DRUG/NARCOTICS OFFENSES,-76.5454075,37.136849,C
DRUG/NARCOTICS OFFENSES,-76.4122345,36.9913369,R
LARCENY,-76.5418557,37.1057926,R
DRUG/NARCOTICS OFFENSES,-76.4315254,36.9797018,C
AGGRAVATED ASSAULT,-76.5010254,37.1003869,R
DRUG/NARCOTICS OFFENSES,-76.4982172,37.105284,M
DRUG/NARCOTICS OFFENSES,-76.437938,37.0199995,C
LARCENY,-76.5555848,37.1357354,R
LARCENY,-76.5184453,37.1374683,C
VEHICLE THEFT,-76.4075614,36.9892238,C
DRUG/NARCOTICS OFFENSES,-76.4051422,36.9797539,R
DRUG/NARCOTICS OFFENSES,-76.4180065,36.97706,C
LARCENY,-76.4735824,37.0467397,C
VEHICLE THEFT,-76.549394,37.150901,R
LARCENY,-76.3956032,36.9831286,R
ROBBERY,-76.4812475,37.0858157,C
VEHICLE THEFT,-76.4256894,37.0140077,R
LARCENY,-76.48382,37.0892377,C
VEHICLE THEFT,-76.5313775,37.1101551,R
LARCENY,-76.527128,37.1036642,R
LARCENY,-76.46593,37.0329472,R
AGGRAVATED ASSAULT,-76.5084469,37.123621,C
DRUG/NARCOTICS OFFENSES,-76.5246959,37.1234449,R
DRUG/NARCOTICS OFFENSES,-76.4586365,37.0589418,R
LARCENY,-76.4717125,37.0769019,R
OVERDOSE,-76.4346067,37.0047233,R
LARCENY,-76.4325296,36.9776849,C
DRUG/NARCOTICS OFFENSES,-76.5370096,37.1291369,C
OVERDOSE,-76.5578085,37.1442805,R
LARCENY,-76.4616844,37.0709976,R
LARCENY,-76.4815475,37.0772561,R
DRUG/NARCOTICS OFFENSES,-76.526701,37.133994,R
ROBBERY,-76.4922018,37.0681471,C
LARCENY,-76.479757,37.078103,R
AGGRAVATED ASSAULT,-76.5555848,37.1357354,R
DRUG/NARCOTICS OFFENSES,-76.4694786,37.076094,C
DRUG/NARCOTICS OFFENSES,-76.4633659,37.057511,R
DRUG/NARCOTICS OFFENSES,-76.4601433,37.0567194,P
LARCENY,-76.453006,37.01517,R
LARCENY,-76.534754,37.1420559,R
VEHICLE THEFT,-76.4446248,37.0196757,C
AGGRAVATED ASSAULT,-76.4105896,36.9807804,C
LARCENY,-76.5601288,37.1204022,R
ROBBERY,-76.4588169,37.0979756,C
VEHICLE THEFT,-76.5224348,37.1437595,R
VEHICLE THEFT,-76.479757,37.078103,R
LARCENY,-76.4513155,37.0590309,R
LARCENY,-76.495616,37.112658,C
OVERDOSE,-76.474169,37.115279,R
VEHICLE THEFT,-76.5086046,37.0681067,R
LARCENY,-76.4815475,37.0772561,R
DRUG/NARCOTICS OFFENSES,-76.4406831,37.0144032,C
DRUG/NARCOTICS OFFENSES,-76.4223353,36.9893085,R
VEHICLE THEFT,-76.398927,36.9828026,R
DRUG/NARCOTICS OFFENSES,-76.4753115,37.0547242,P
DRUG/NARCOTICS OFFENSES,-76.4667135,37.0765421,C
VEHICLE THEFT,-76.4214174,37.0117179,R
LARCENY,-76.5183199,37.139254,O
AGGRAVATED ASSAULT,-76.5060945,37.0833477,R
LARCENY,-76.5694657,37.1680031,R
VEHICLE THEFT,-76.5166184,37.1521609,R
LARCENY,-76.4734389,37.0334409,R
LARCENY,-76.46028,37.0978659,C
LARCENY,-76.4002574,36.980442,R
VEHICLE THEFT,-76.4395898,37.0115425,C
ROBBERY,-76.4871821,37.0973237,O
AGGRAVATED ASSAULT,-76.5206606,37.1152812,C
VEHICLE THEFT,-76.4393035,37.0160727,R
LARCENY,-76.4441522,37.0204523,C
LARCENY,-76.4962531,37.1094588,C
AGGRAVATED ASSAULT,-76.5214087,37.1172005,C
AGGRAVATED ASSAULT,-76.4360354,36.9834151,C
VEHICLE THEFT,-76.4729667,37.0432474,C
LARCENY,-76.4557383,37.0512495,R
VEHICLE THEFT,-76.4607597,37.0976734,R
LARCENY,-76.5495772,37.1312258,R
AGGRAVATED ASSAULT,-76.459168,37.064171,R
DRUG/NARCOTICS OFFENSES,-76.4212573,36.9925872,C
DRUG/NARCOTICS OFFENSES,-76.5423848,37.1325868,C
DRUG/NARCOTICS OFFENSES,-76.4441522,37.0204523,C
DRUG/NARCOTICS OFFENSES,-76.4633177,37.0892762,C
AGGRAVATED ASSAULT,-76.5465493,37.1251278,R
AGGRAVATED ASSAULT,-76.4136628,36.9803577,R
ROBBERY,-76.5382867,37.1301158,C
ROBBERY,-76.4510768,37.0464156,R
LARCENY,-76.4162404,36.9847415,R
LARCENY,-76.5258991,37.1141857,R
LARCENY,-76.5310075,37.1148812,R
LARCENY,-76.4730122,37.0870821,C
OVERDOSE,-76.4418932,37.0002782,R
VEHICLE THEFT,-76.4268938,36.9803951,C
LARCENY,-76.4775373,37.1052281,C
DRUG/NARCOTICS OFFENSES,-76.5448023,37.1254704,R
LARCENY,-76.5518298,37.1485437,C
OVERDOSE,-76.4633056,37.0661862,R
DRUG/NARCOTICS OFFENSES,-76.4441522,37.0204523,C
DRUG/NARCOTICS OFFENSES,-76.4188594,36.9887108,R
LARCENY,-76.5631537,37.1563514,R
AGGRAVATED ASSAULT,-76.5234088,37.1368325,C
VEHICLE THEFT,-76.4229516,37.0020955,R
DRUG/NARCOTICS OFFENSES,-76.5252031,37.1243243,R
OVERDOSE,-76.5456847,37.1179292,R
LARCENY,-76.568382,37.167492,R
DRUG/NARCOTICS OFFENSES,-76.5448184,37.1350396,C
"SEX ASSAULT, RAPE",-76.4305483,36.9787984,C
DRUG/NARCOTICS OFFENSES,-76.5117863,37.1278779,C
AGGRAVATED ASSAULT,-76.5423655,37.1331147,C
LARCENY,-76.4114238,36.9900812,R
LARCENY,-76.4698853,37.0473161,R
LARCENY,-76.4569715,37.0285671,C
DRUG/NARCOTICS OFFENSES,-76.3995769,36.9791669,P
LARCENY,-76.531477,37.0846725,P
DRUG/NARCOTICS OFFENSES,-76.4141492,36.9818046,R
LARCENY,-76.5498805,37.136374,C
DRUG/NARCOTICS OFFENSES,-76.5503811,37.1043593,R
VEHICLE THEFT,-76.4679308,37.0785259,R
AGGRAVATED ASSAULT,-76.4230368,37.0216074,R
LARCENY,-76.4714911,37.0765709,R
AGGRAVATED ASSAULT,-76.5130833,37.1386073,M
DRUG/NARCOTICS OFFENSES,-76.4294394,36.9924959,R
DRUG/NARCOTICS OFFENSES,-76.4622888,37.043714,P
DRUG/NARCOTICS OFFENSES,-76.5431196,37.1681819,R
VEHICLE THEFT,-76.4889633,37.0639807,C
DRUG/NARCOTICS OFFENSES,-76.5224309,37.1180153,C
DRUG/NARCOTICS OFFENSES,-76.5467932,37.1242892,R
DRUG/NARCOTICS OFFENSES,-76.4580576,37.0947029,C
LARCENY,-76.4393035,37.0160727,R
DRUG/NARCOTICS OFFENSES,-76.403272,36.9877318,R
VEHICLE THEFT,-76.4302983,37.0023475,R
LARCENY,-76.4510768,37.0464156,R
ROBBERY,-76.4648185,37.0579329,R
LARCENY,-76.4716515,37.0892687,C
DRUG/NARCOTICS OFFENSES,-76.519895,37.142763,R
AGGRAVATED ASSAULT,-76.4234732,36.9852716,R
DRUG/NARCOTICS OFFENSES,-76.4708675,37.0755542,C
LARCENY,-76.5382867,37.1301158,C
LARCENY,-76.5311894,37.1326248,C
LARCENY,-76.5593374,37.1230625,R
LARCENY,-76.5175086,37.1147863,R
LARCENY,-76.4160927,36.9842299,R
DRUG/NARCOTICS OFFENSES,-76.4507323,37.0429458,P
LARCENY,-76.5313575,37.1579661,R
LARCENY,-76.4441522,37.0204523,C
LARCENY,-76.4377798,37.0094596,C
DRUG/NARCOTICS OFFENSES,-76.4616225,37.0622656,R
LARCENY,-76.518583,37.122077,P
DRUG/NARCOTICS OFFENSES,-76.4120836,36.9915884,R
LARCENY,-76.504475,37.119529,M
OVERDOSE,-76.4835558,37.0883003,C
AGGRAVATED ASSAULT,-76.528066,37.126571,R
LARCENY,-76.4100719,36.9949175,P
DRUG/NARCOTICS OFFENSES,-76.5192085,37.1138352,C
LARCENY,-76.534754,37.1420559,R
LARCENY,-76.518583,37.122077,P
DRUG/NARCOTICS OFFENSES,-76.4199088,36.9795191,R
LARCENY,-76.4589279,37.0888359,C
DRUG/NARCOTICS OFFENSES,-76.4231737,36.9854288,C
AGGRAVATED ASSAULT,-76.4102996,36.9695803,R
VEHICLE THEFT,-76.4632871,37.0977859,R
OVERDOSE,-76.4321189,37.0108519,R
LARCENY,-76.5449818,37.1678224,R
LARCENY,-76.4140722,36.9810153,R
DRUG/NARCOTICS OFFENSES,-76.466115,37.0818499,C
DRUG/NARCOTICS OFFENSES,-76.4129234,36.9992621,M
DRUG/NARCOTICS OFFENSES,-76.3986017,36.9909353,P
LARCENY,-76.4199088,36.9795191,R
DRUG/NARCOTICS OFFENSES,-76.5432645,37.1373763,R
VEHICLE THEFT,-76.4106244,36.9887944,R
AGGRAVATED ASSAULT,-76.4999089,37.1086399,C
VEHICLE THEFT,-76.4564057,37.0391284,C
VEHICLE THEFT,-76.4318589,37.0013034,R
LARCENY,-76.4866195,37.0833307,R
DRUG/NARCOTICS OFFENSES,-76.4112586,36.9902671,R
VEHICLE THEFT,-76.5157866,37.1155529,R
LARCENY,-76.5387609,37.137244,R
ROBBERY,-76.4173115,36.9917119,R
LARCENY,-76.5619542,37.1286932,R
VEHICLE THEFT,-76.4149731,36.975855,P
DRUG/NARCOTICS OFFENSES,-76.4083427,36.9904893,C
DRUG/NARCOTICS OFFENSES,-76.5217939,37.1180557,C
AGGRAVATED ASSAULT,-76.4955241,37.0980124,M
LARCENY,-76.5119698,37.1243049,C
ROBBERY,-76.4775373,37.1052281,C
DRUG/NARCOTICS OFFENSES,-76.4784907,37.0847569,C
DRUG/NARCOTICS OFFENSES,-76.3995769,36.9791669,P
DRUG/NARCOTICS OFFENSES,-76.4730122,37.0870821,C
LARCENY,-76.5458668,37.1207578,R
DRUG/NARCOTICS OFFENSES,-76.5064401,37.1059278,C
DRUG/NARCOTICS OFFENSES,-76.4668832,37.0830986,C
LARCENY,-76.4589279,37.0888359,C
DRUG/NARCOTICS OFFENSES,-76.4406831,37.0144032,C
DRUG/NARCOTICS OFFENSES,-76.4605016,37.0323582,C
LARCENY,-76.5464047,37.1407256,C
DRUG/NARCOTICS OFFENSES,-76.3947353,36.987973,R
LARCENY,-76.4922018,37.0681471,C
DRUG/NARCOTICS OFFENSES,-76.4153878,37.0020521,M
LARCENY,-76.4969976,37.0995907,M
LARCENY,-76.4210991,36.9814417,C
LARCENY,-76.528324,37.1497,C
LARCENY,-76.447693,37.071566,R
AGGRAVATED ASSAULT,-76.5351024,37.1135713,R
DRUG/NARCOTICS OFFENSES,-76.493523,37.105174,C
DRUG/NARCOTICS OFFENSES,-76.4427812,37.013407,R
LARCENY,-76.5175086,37.1147863,R
DRUG/NARCOTICS OFFENSES,-76.3786218,37.0281885,NZ
VEHICLE THEFT,-76.5110386,37.1136647,R
AGGRAVATED ASSAULT,-76.4243842,36.9952856,C
LARCENY,-76.4194947,36.9788667,R
LARCENY,-76.4110796,36.966892,P
LARCENY,-76.5255271,37.1188057,C
LARCENY,-76.4667135,37.0765421,C
LARCENY,-76.5321499,37.1506132,R
LARCENY,-76.5204922,37.0708694,R
AGGRAVATED ASSAULT,-76.4699618,37.076823,C
AGGRAVATED ASSAULT,-76.4348449,37.0038549,C
DRUG/NARCOTICS OFFENSES,-76.4148093,36.9767273,R
LARCENY,-76.4074483,36.9836599,R
LARCENY,-76.4893162,37.0847889,R
DRUG/NARCOTICS OFFENSES,-76.3997397,36.9918009,R
VEHICLE THEFT,-76.563929,37.166308,R
LARCENY,-76.4537505,37.015596,P
LARCENY,-76.48382,37.0892377,C
DRUG/NARCOTICS OFFENSES,-76.4212573,36.9925872,C
LARCENY,-76.4182992,36.9769055,C
LARCENY,-76.518583,37.122077,P
VEHICLE THEFT,-76.5377199,37.137388,R
"SEX ASSAULT, RAPE",-76.534754,37.1420559,R
VEHICLE THEFT,-76.5384079,37.1368554,R
VEHICLE THEFT,-76.556432,37.1588069,C
"SEX ASSAULT, RAPE",-76.5616122,37.1568253,R
LARCENY,-76.4157083,36.9835929,R
VEHICLE THEFT,-76.5425521,37.1266998,R
LARCENY,-76.4051815,36.9853814,R
AGGRAVATED ASSAULT,-76.4063444,36.9873055,R
DRUG/NARCOTICS OFFENSES,-76.5170062,37.1154057,R
DRUG/NARCOTICS OFFENSES,-76.5192085,37.1138352,C
DRUG/NARCOTICS OFFENSES,-76.4812475,37.0858157,C
AGGRAVATED ASSAULT,-76.4379698,37.0196518,C
LARCENY,-76.5335765,37.1003616,R
LARCENY,-76.4346067,37.0047233,R
VEHICLE THEFT,-76.5255271,37.1188057,C
LARCENY,-76.520117,37.1190489,R
VEHICLE THEFT,-76.5447523,37.1666885,R
DRUG/NARCOTICS OFFENSES,-76.4585962,37.0570874,P
LARCENY,-76.4987579,37.0989635,M
DRUG/NARCOTICS OFFENSES,-76.5029903,37.0821898,R
VEHICLE THEFT,-76.5507988,37.1342525,R
OVERDOSE,-76.4736857,37.0735663,C
AGGRAVATED ASSAULT,-76.5321979,37.1354654,R
LARCENY,-76.4667659,37.0377816,C
ROBBERY,-76.5264358,37.1251497,R
VEHICLE THEFT,-76.5166689,37.1164267,R
AGGRAVATED ASSAULT,-76.5374951,37.1179359,R
LARCENY,-76.4259096,36.9946891,R
AGGRAVATED ASSAULT,-76.4192709,36.9899515,R
LARCENY,-76.4172431,36.9861498,R
AGGRAVATED ASSAULT,-76.5555848,37.1357354,R
LARCENY,-76.4671432,37.0723693,R
DRUG/NARCOTICS OFFENSES,-76.5028069,37.1301518,M
OVERDOSE,-76.5655036,37.167406,R
LARCENY,-76.42135,36.9825725,C
DRUG/NARCOTICS OFFENSES,-76.537713,37.139807,R
LARCENY,-76.4211017,37.018619,R
VEHICLE THEFT,-76.526701,37.133994,R
DRUG/NARCOTICS OFFENSES,-76.5513195,37.1511864,R
DRUG/NARCOTICS OFFENSES,-76.5255555,37.1615746,R
LARCENY,-76.518583,37.122077,P
AGGRAVATED ASSAULT,-76.4329017,36.9855036,C
LARCENY,-76.5639327,37.1511581,R
VEHICLE THEFT,-76.5166689,37.1164267,R
LARCENY,-76.4633177,37.0892762,C
AGGRAVATED ASSAULT,-76.4730122,37.0870821,C
DRUG/NARCOTICS OFFENSES,-76.403272,36.9877318,R
DRUG/NARCOTICS OFFENSES,-76.5342518,37.1539794,R
LARCENY,-76.5145324,37.1155525,R
DRUG/NARCOTICS OFFENSES,-76.4039648,36.983398,R
LARCENY,-76.5115272,37.1469027,R
LARCENY,-76.4441522,37.0204523,C
LARCENY,-76.4981471,37.0681785,R
AGGRAVATED ASSAULT,-76.5123566,37.1444643,O
DRUG/NARCOTICS OFFENSES,-76.4589279,37.0888359,C
LARCENY,-76.4302542,36.9966904,C
DRUG/NARCOTICS OFFENSES,-76.4658672,37.0592619,C
LARCENY,-76.5512914,37.1464689,R
"SEX ASSAULT, RAPE",-76.4238701,36.9859197,R
DRUG/NARCOTICS OFFENSES,-76.4143827,36.9760755,P
DRUG/NARCOTICS OFFENSES,-76.5370096,37.1291369,C
LARCENY,-76.4550579,37.083409,R
LARCENY,-76.4735824,37.0467397,C
OVERDOSE,-76.5266814,37.1305767,R
LARCENY,-76.5423655,37.1331147,C
VEHICLE THEFT,-76.5230958,37.1464632,R
LARCENY,-76.458094,37.0367373,R
DRUG/NARCOTICS OFFENSES,-76.4724712,37.0925708,C
LARCENY,-76.5456228,37.1206509,R
LARCENY,-76.4225932,36.9851262,R
LARCENY,-76.4731117,37.078796,R
LARCENY,-76.4560997,37.087046,C
LARCENY,-76.5472015,37.117157,R
LARCENY,-76.4909416,37.1156449,R
VEHICLE THEFT,-76.3963001,36.989508,R
DRUG/NARCOTICS OFFENSES,-76.5209976,37.1167397,C
LARCENY,-76.4736857,37.0735663,C
VEHICLE THEFT,-76.504475,37.119529,M
VEHICLE THEFT,-76.5423655,37.1331147,C
DRUG/NARCOTICS OFFENSES,-76.504811,37.149033,R
ROBBERY,-76.5119247,37.1047618,C
AGGRAVATED ASSAULT,-76.4377326,37.0162808,R
LARCENY,-76.5527771,37.1422648,R
DRUG/NARCOTICS OFFENSES,-76.5378145,37.1384897,R
LARCENY,-76.4812475,37.0858157,C
AGGRAVATED ASSAULT,-76.5363421,37.1094144,R
LARCENY,-76.5497802,37.1351483,R
DRUG/NARCOTICS OFFENSES,-76.5226307,37.1689963,R
VEHICLE THEFT,-76.4558306,37.0904252,R
LARCENY,-76.4589279,37.0888359,C
LARCENY,-76.519895,37.142763,R
LARCENY,-76.4567606,37.0706107,R
AGGRAVATED ASSAULT,-76.421185,36.987571,C
VEHICLE THEFT,-76.4057048,36.9812982,R
LARCENY,-76.4441522,37.0204523,C
AGGRAVATED ASSAULT,-76.4211017,37.018619,R
LARCENY,-76.470589,37.1092238,R
VEHICLE THEFT,-76.5169048,37.1424979,C
LARCENY,-76.536665,37.125381,P
DRUG/NARCOTICS OFFENSES,-76.4980637,37.0831447,C
LARCENY,-76.4109577,36.9718394,C
LARCENY,-76.4589279,37.0888359,C
DRUG/NARCOTICS OFFENSES,-76.4087949,36.9705775,R
LARCENY,-76.5793908,37.1750353,M
VEHICLE THEFT,-76.536665,37.125381,P
AGGRAVATED ASSAULT,-76.5275007,37.1100332,R
VEHICLE THEFT,-76.5555848,37.1357354,R
LARCENY,-76.5279935,37.1597782,R
VEHICLE THEFT,-76.4277374,36.9923539,C
DRUG/NARCOTICS OFFENSES,-76.434763,36.981827,C
DRUG/NARCOTICS OFFENSES,-76.5372304,37.1254289,R
LARCENY,-76.5349533,37.1275595,C
AGGRAVATED ASSAULT,-76.5673371,37.1658796,R
LARCENY,-76.5387609,37.137244,R
DRUG/NARCOTICS OFFENSES,-76.4304081,37.0165132,R
LARCENY,-76.5255271,37.1188057,C
VEHICLE THEFT,-76.5382867,37.1301158,C
LARCENY,-76.4540266,37.0285346,R
LARCENY,-76.4196569,36.9899767,R
LARCENY,-76.4747446,37.0755734,C
AGGRAVATED ASSAULT,-76.4241415,36.9973187,C
DRUG/NARCOTICS OFFENSES,-76.4593427,37.0636742,R
VEHICLE THEFT,-76.5653789,37.1686641,R
AGGRAVATED ASSAULT,-76.5043309,37.151505,R
LARCENY,-76.4622654,37.0551026,C
DRUG/NARCOTICS OFFENSES,-76.5199095,37.1336156,R
LARCENY,-76.5616122,37.1568253,R
LARCENY,-76.487458,37.1180477,R
DRUG/NARCOTICS OFFENSES,-76.409325,36.992632,C
LARCENY,-76.3936458,36.9941629,NZ
LARCENY,-76.5468741,37.1140243,R
LARCENY,-76.5476769,37.148081,P
LARCENY,-76.4171273,36.9749893,R
LARCENY,-76.495616,37.112658,C
DRUG/NARCOTICS OFFENSES,-76.4044586,36.9896473,R
LARCENY,-76.4310079,37.0187449,R
DRUG/NARCOTICS OFFENSES,-76.5485387,37.1205831,R
AGGRAVATED ASSAULT,-76.4679439,37.1069512,R
LARCENY,-76.4135301,36.9805518,R
LARCENY,-76.4229516,37.0020955,R
ROBBERY,-76.5555848,37.1357354,R
LARCENY,-76.519895,37.142763,R
DRUG/NARCOTICS OFFENSES,-76.493523,37.105174,C
LARCENY,-76.4441522,37.0204523,C
AGGRAVATED ASSAULT,-76.520323,37.1424356,R
DRUG/NARCOTICS OFFENSES,-76.420534,36.981336,P
DRUG/NARCOTICS OFFENSES,-76.4982172,37.105284,M
VEHICLE THEFT,-76.4329017,36.9855036,C
OVERDOSE,-76.4195776,36.9844473,R
LARCENY,-76.392599,36.9899824,R
AGGRAVATED ASSAULT,-76.4699618,37.076823,C
"SEX ASSAULT, RAPE",-76.5305755,37.1289009,R
VEHICLE THEFT,-76.54704,37.1679794,R
LARCENY,-76.4140722,36.9810153,R
DRUG/NARCOTICS OFFENSES,-76.5264358,37.1251497,R
LARCENY,-76.5367568,37.1607763,M
DRUG/NARCOTICS OFFENSES,-76.4310403,36.9774858,C
DRUG/NARCOTICS OFFENSES,-76.4105133,36.9768769,R
LARCENY,-76.3975018,36.9856235,R
DRUG/NARCOTICS OFFENSES,-76.3964378,36.9837215,R
LARCENY,-76.4266838,37.0220702,R
DRUG/NARCOTICS OFFENSES,-76.415393,36.991662,P
ROBBERY,-76.4325296,36.9776849,C
ROBBERY,-76.541317,37.135346,R
LARCENY,-76.4371379,36.9930268,R
LARCENY,-76.4998278,37.056075,R
VEHICLE THEFT,-76.4632871,37.0977859,R
DRUG/NARCOTICS OFFENSES,-76.4720125,37.069509,C
LARCENY,-76.5224309,37.1180153,C
DRUG/NARCOTICS OFFENSES,-76.5423848,37.1325868,C
AGGRAVATED ASSAULT,-76.519895,37.142763,R
LARCENY,-76.5232389,37.1457035,R
LARCENY,-76.4216214,37.0121353,R
LARCENY,-76.4216395,36.9826044,C
ROBBERY,-76.4999089,37.1086399,C
DRUG/NARCOTICS OFFENSES,-76.4165794,36.9983807,R
LARCENY,-76.5165735,37.1120849,C
LARCENY,-76.4059599,36.9866738,R
DRUG/NARCOTICS OFFENSES,-76.4210991,36.9814417,C
LARCENY,-76.4742673,37.075965,R
VEHICLE THEFT,-76.4057799,36.991822,R
VEHICLE THEFT,-76.5647945,37.1688144,R
DRUG/NARCOTICS OFFENSES,-76.4731117,37.078796,R
LARCENY,-76.542053,37.1685424,R
VEHICLE THEFT,-76.440658,37.022311,NZ
DRUG/NARCOTICS OFFENSES,-76.4941434,37.0762992,C
AGGRAVATED ASSAULT,-76.4196777,36.9906166,R
LARCENY,-76.4698082,37.0370418,R
DRUG/NARCOTICS OFFENSES,-76.5184453,37.1374683,C
LARCENY,-76.4230415,36.9846498,C
VEHICLE THEFT,-76.4024536,36.9864544,R
DRUG/NARCOTICS OFFENSES,-76.45701,37.081126,R
LARCENY,-76.4441522,37.0204523,C
DRUG/NARCOTICS OFFENSES,-76.447129,37.0236949,C
LARCENY,-76.4841375,37.0857037,C
DRUG/NARCOTICS OFFENSES,-76.5291221,37.1231168,C
LARCENY,-76.415361,36.974885,R
LARCENY,-76.4306519,37.003367,R
OVERDOSE,-76.472831,37.074763,C
LARCENY,-76.5008349,37.0661107,R
LARCENY,-76.441199,36.9989527,R
AGGRAVATED ASSAULT,-76.4775373,37.1052281,C
LARCENY,-76.4149057,36.982307,R
"SEX ASSAULT, RAPE",-76.5319835,37.1510712,R
DRUG/NARCOTICS OFFENSES,-76.559523,37.1407589,R
LARCENY,-76.4441522,37.0204523,C
DRUG/NARCOTICS OFFENSES,-76.3972285,36.9843291,R
LARCENY,-76.4940856,37.0989538,M
"SEX ASSAULT, RAPE",-76.4601346,37.0567058,P
VEHICLE THEFT,-76.4305389,36.9973523,C
LARCENY,-76.395427,36.9874038,R
LARCENY,-76.4406831,37.0144032,C
DRUG/NARCOTICS OFFENSES,-76.4628236,37.092969,C
"SEX ASSAULT, RAPE",-76.498234,37.07515,R
"SEX ASSAULT, RAPE",-76.4602043,37.0288854,R
DRUG/NARCOTICS OFFENSES,-76.5204922,37.0708694,R
DRUG/NARCOTICS OFFENSES,-76.4488484,37.0178558,C
AGGRAVATED ASSAULT,-76.41625,36.979452,R
DRUG/NARCOTICS OFFENSES,-76.4775373,37.1052281,C
LARCENY,-76.5576401,37.1605218,R
DRUG/NARCOTICS OFFENSES,-76.4580576,37.0947029,C
DRUG/NARCOTICS OFFENSES,-76.4328239,37.0198932,R
DRUG/NARCOTICS OFFENSES,-76.4190854,36.9781887,C
LARCENY,-76.4812475,37.0858157,C
LARCENY,-76.4550279,37.0302713,R
LARCENY,-76.4110156,36.9894204,R
LARCENY,-76.4657937,37.059528,C
DRUG/NARCOTICS OFFENSES,-76.498234,37.07515,R
OVERDOSE,-76.4667135,37.0765421,C
VEHICLE THEFT,-76.5569882,37.1605333,C
LARCENY,-76.407612,36.970766,R
ROBBERY,-76.5184453,37.1374683,C
LARCENY,-76.4589279,37.0888359,C
DRUG/NARCOTICS OFFENSES,-76.5184453,37.1374683,C
ROBBERY,-76.5135282,37.1592904,R
AGGRAVATED ASSAULT,-76.409811,36.993778,C
ROBBERY,-76.4635816,37.0574349,R
ROBBERY,-76.426337,36.997698,R
AGGRAVATED ASSAULT,-76.5123566,37.1444643,O
LARCENY,-76.5255271,37.1188057,C
DRUG/NARCOTICS OFFENSES,-76.3997397,36.9918009,R
LARCENY,-76.4190475,36.9846606,R
DRUG/NARCOTICS OFFENSES,-76.4298981,37.0197738,R
LARCENY,-76.495616,37.112658,C
DRUG/NARCOTICS OFFENSES,-76.4576247,37.0536555,R
DRUG/NARCOTICS OFFENSES,-76.4658672,37.0592619,C
LARCENY,-76.5569324,37.126721,R
DRUG/NARCOTICS OFFENSES,-76.4013743,36.9900905,R
VEHICLE THEFT,-76.4898997,37.1178509,R
OVERDOSE,-76.5720788,37.1692886,R
DRUG/NARCOTICS OFFENSES,-76.4720125,37.069509,C
DRUG/NARCOTICS OFFENSES,-76.4122345,36.9913369,R
OVERDOSE,-76.496138,37.0892256,R
LARCENY,-76.5565303,37.1272011,R
LARCENY,-76.3995769,36.9791669,P
LARCENY,-76.4441522,37.0204523,C
DRUG/NARCOTICS OFFENSES,-76.42135,36.9825725,C
LARCENY,-76.5115272,37.1469027,R
DRUG/NARCOTICS OFFENSES,-76.5152353,37.109277,R
DRUG/NARCOTICS OFFENSES,-76.4582324,37.0550879,R
LARCENY,-76.4811999,37.0996357,O
OVERDOSE,-76.4074483,36.9836599,R
VEHICLE THEFT,-76.5464047,37.1407256,C
LARCENY,-76.5311238,37.1300728,R
DRUG/NARCOTICS OFFENSES,-76.413016,36.99261,R
LARCENY,-76.4141832,36.9866282,P
AGGRAVATED ASSAULT,-76.42135,36.9825725,C
LARCENY,-76.4698853,37.0473161,R
AGGRAVATED ASSAULT,-76.4051545,36.9853922,R
LARCENY,-76.440829,37.0132044,C
AGGRAVATED ASSAULT,-76.5496707,37.1430184,R
VEHICLE THEFT,-76.5257316,37.1382981,R
DRUG/NARCOTICS OFFENSES,-76.4906507,37.0994311,R
VEHICLE THEFT,-76.5345499,37.1733804,R
VEHICLE THEFT,-76.4667135,37.0765421,C
"SEX ASSAULT, RAPE",-76.3998142,36.9875694,R
LARCENY,-76.4118375,36.9864687,R
DRUG/NARCOTICS OFFENSES,-76.5422589,37.1676149,R
DRUG/NARCOTICS OFFENSES,-76.4871821,37.0973237,O
AGGRAVATED ASSAULT,-76.5420739,37.169019,R
LARCENY,-76.4051422,36.9797539,R
AGGRAVATED ASSAULT,-76.422748,36.9895708,R
ROBBERY,-76.5115964,37.1545903,R
DRUG/NARCOTICS OFFENSES,-76.5497605,37.1345247,R
LARCENY,-76.5131836,37.1253958,R
OVERDOSE,-76.5476706,37.1609093,R
DRUG/NARCOTICS OFFENSES,-76.5028571,37.1013307,R
ROBBERY,-76.4169941,36.9748781,R
AGGRAVATED ASSAULT,-76.4567606,37.0706107,R
DRUG/NARCOTICS OFFENSES,-76.5117863,37.1278779,C
LARCENY,-76.5565493,37.1561694,C
LARCENY,-76.504475,37.119529,M
AGGRAVATED ASSAULT,-76.4229516,37.0020955,R
LARCENY,-76.3963001,36.989508,R
OVERDOSE,-76.4127196,36.9975006,R
LARCENY,-76.4265189,37.0095888,R
DRUG/NARCOTICS OFFENSES,-76.4663855,37.0371089,C
DRUG/NARCOTICS OFFENSES,-76.4395913,37.0250633,NZ
DRUG/NARCOTICS OFFENSES,-76.4773971,37.0529653,P
LARCENY,-76.5485381,37.1377606,C
DRUG/NARCOTICS OFFENSES,-76.5170062,37.1154057,R
VEHICLE THEFT,-76.4607597,37.0976734,R
DRUG/NARCOTICS OFFENSES,-76.4858965,37.1054284,R
